0,1,2,3,4,5,6,7,8,9,10,date
1594,FB Fenerbahçe Token,FB,"$1,696,211.17",$0.7781,2.180.000 FB *,"$1,430,662.29","0,31%","-1,68%","-4,65%",,2024_04_21
1595,BABYTRUMP Baby Trump (BSC),BABYTRUMP,"$1,662,267.93",$0.004018,413.674.427 BABYTRUMP *,"$450,047.54","0,17%","-4,44%","-13,24%",,2024_04_21
1596,LABS LABS Group,LABS,"$1,656,171.73",$0.0007471,2.216.879.594 LABS *,"$235,216.00","-0,71%","2,16%","-4,84%",,2024_04_21
1597,SKEB Skeb Coin,SKEB,"$1,652,548.28",$0.001433,1.153.490.031 SKEB,"$229,441.77","0,05%","0,49%","-0,59%",,2024_04_21
1598,MINU Minu,MINU,"$1,653,886.05",$0.00000028,5.948.276.786.364 MINU *,"$3,537,793.10","-0,16%","-1,84%","-25,00%",,2024_04_21
1599,ONE OneFinity,ONE,"$1,630,376.60",$0.3729,4.371.636 ONE,"$439,483.01","-0,84%","0,45%","1,19%",,2024_04_21
1600,NRK Nordek,NRK,"$1,630,469.97",$0.002561,636.762.888 NRK *,"$402,026.21","3,11%","-4,43%","-15,32%",,2024_04_21
1601,PLAY Play Token,PLAY,"$1,612,567.16",$0.001435,1.123.789.493 PLAY,"$381,326.51","-0,71%","1,50%","6,17%",,2024_04_21
1602,AX AurusX,AX,"$1,628,133.55",$0.5705,2.853.891 AX *,"$187,822.10","-0,60%","-4,69%","-4,59%",,2024_04_21
1603,ODDZ Oddz,ODDZ,"$1,631,230.61",$0.01648,98.999.988 ODDZ *,"$176,463.14","-1,07%","-5,72%","5,18%",,2024_04_21
1604,SPO Spores Network,SPO,"$1,613,158.11",$0.001524,1.058.302.432 SPO *,"$49,026.15","-0,22%","0,27%","-15,58%",,2024_04_21
1605,LQR Laqira Protocol,LQR,"$1,590,423.93",$0.01948,81.623.663 LQR *,"$36,555.40",<0.01%,"-10,30%","-15,51%",,2024_04_21
1606,SUTER suterusu,SUTER,"$1,589,366.48",$0.0004123,3.855.040.000 SUTER,"$18,600.37","0,29%","-5,11%","29,83%",,2024_04_21
1607,CSM Crust Shadow,CSM,"$1,586,745.44",$0.01587,100.000.000 CSM,"$14,759.85","-2,51%","-0,77%","12,27%",,2024_04_21
1608,INSUR InsurAce,INSUR,"$1,586,996.43",$0.03535,44.891.926 INSUR *,"$114,388.31","-0,94%","-2,55%","-8,96%",,2024_04_21
1609,MONA Monavale,MONA,"$1,578,413.81",$151.36,10.428 MONA *,"$38,589.72","0,00%","-8,18%","7,90%",,2024_04_21
1610,ATT Attila,ATT,"$1,566,350.41",$0.003478,450.382.736 ATT,$0.29,"-0,02%","-0,02%","-16,92%",,2024_04_21
1611,DOGEMOB DOGEMOB,DOGEMOB,"$1,551,999.35",$0.003107,499.450.092 DOGEMOB *,"$1,665,516.67","0,08%","16,69%","15,25%",,2024_04_21
1612,MOD Modefi,MOD,"$1,551,417.99",$0.0965,16.076.764 MOD *,$44.40,"-0,25%","0,31%","-10,25%",,2024_04_21
1613,PUSSY Pussy Financial,PUSSY,"$1,548,137.70",$0.0000094,164.756.994.741 PUSSY *,$549.79,"0,00%","-0,02%","0,29%",,2024_04_21
1614,JOY Drawshop Kingdom Reverse,JOY,"$1,536,422.07",$0.006791,226.233.223 JOY,"$12,947.90","-1,41%","-1,40%","-9,24%",,2024_04_21
1615,MSTR Monsterra (MSTR),MSTR,"$1,526,072.23",$0.1178,12.949.722 MSTR *,"$204,629.23","-1,00%","2,14%","-7,16%",,2024_04_21
1616,PNT pNetwork,PNT,"$1,530,744.68",$0.01752,87.372.959 PNT *,"$114,124.98","1,35%","-3,86%","32,95%",,2024_04_21
1617,NSFW Pleasure Coin,NSFW,"$1,523,879.51",$0.0000622,24.499.828.829 NSFW *,"$1,549.13",<0.01%,"-10,94%","-3,81%",,2024_04_21
1618,ALVA Alvara Protocol,ALVA,"$1,511,583.77",$0.5428,2.784.979 ALVA *,"$375,858.61","-0,08%","-3,73%","-4,94%",,2024_04_21
1619,ORARE OneRare,ORARE,"$1,514,104.54",$0.02995,50.553.711 ORARE *,"$152,631.34","0,24%","1,27%","3,08%",,2024_04_21
1620,ZEE ZeroSwap,ZEE,"$1,500,495.68",$0.02366,63.429.102 ZEE *,"$804,290.47","-0,50%","6,17%","-9,22%",,2024_04_21
1621,VLXPAD VelasPad,VLXPAD,"$1,479,767.20",$0.006352,232.967.842 VLXPAD *,"$4,277.95","0,62%","4,14%","-2,02%",,2024_04_21
1622,DDX DerivaDAO,DDX,"$1,466,369.15",$0.05619,26.094.664 DDX *,--,"-0,91%","-16,30%","-16,32%",,2024_04_21
1623,CONV Convergence,CONV,"$1,476,197.41",$0.0008872,1.663.854.925 CONV *,"$532,264.20","-0,16%","-0,31%","4,96%",,2024_04_21
1624,DINGO Dingocoin,DINGO,"$1,482,126.94",$0.00001374,107.866.068.750 DINGO,"$150,883.66","-1,67%","-4,81%","-10,90%",,2024_04_21
1625,BCMC Blockchain Monster Hunt,BCMC,"$1,466,276.68",$0.006172,237.574.369 BCMC *,"$14,862.87","0,63%","-0,01%","-0,38%",,2024_04_21
1626,DTORO DexToro,DTORO,"$1,458,620.41",$0.4593,3.175.789 DTORO *,"$191,755.77","-0,23%","5,18%","0,19%",,2024_04_21
1627,NFTART NFT Art Finance,NFTART,"$1,451,876.51",--,25.282.174.668.987.600 NFTART *,"$2,649.47","-0,05%","-8,82%","-1,61%",,2024_04_21
1628,TRAVA TRAVA.FINANCE,TRAVA,"$1,449,749.80",$0.0005508,2.631.818.440 TRAVA *,"$1,052,965.66","-0,07%","-3,80%","5,59%",,2024_04_21
1629,POR Portuma,POR,"$1,451,634.92",$0.0007252,2.001.819.052 POR,"$200,503.95","-0,61%","1,08%","-19,92%",,2024_04_21
1630,BTX BitCore,BTX,"$1,445,892.36",$0.07981,18.116.536 BTX,$315.27,"-0,01%","3,16%","9,76%",,2024_04_21
1631,AUTO Auto,AUTO,"$1,435,504.65",$18.73,76.651 AUTO *,"$46,032.39","0,03%","0,10%","2,79%",,2024_04_21
1632,PMON Polychain Monsters,PMON,"$1,440,039.63",$0.4223,3.410.185 PMON *,"$32,568.82","-0,33%","-5,39%","-12,09%",,2024_04_21
1633,XRUNE Thorstarter,XRUNE,"$1,434,744.35",$0.01778,80.689.454 XRUNE *,"$20,122.25","-0,05%","1,10%","4,63%",,2024_04_21
1634,OLT OneLedger,OLT,"$1,440,507.08",$0.002842,506.936.797 OLT *,"$331,534.93","0,42%","1,86%","-3,26%",,2024_04_21
1635,HAKKA Hakka.Finance,HAKKA,"$1,410,656.17",$0.002848,495.395.813 HAKKA *,$47.37,"0,00%","-0,78%","2,26%",,2024_04_21
1636,YAM YAM V3,YAM,"$1,409,809.86",$0.0956,14.747.261 YAM *,"$2,289.88","0,03%","-0,01%","-10,15%",,2024_04_21
1637,ELMO ELMOERC,ELMO,"$1,407,858.43",$0.00518,271.785.477 ELMO *,"$8,186.72","-0,36%","-3,04%","-9,17%",,2024_04_21
1638,HMQ Humaniq,HMQ,"$1,398,870.13",$0.006753,207.143.695 HMQ *,--,"-0,24%","-0,18%","-29,40%",,2024_04_21
1639,AM Aston Martin Cognizant Fan Token,AM,"$1,394,083.87",$0.6425,2.169.759 AM *,"$151,887.18","-0,16%","0,31%","6,07%",,2024_04_21
1640,IGU IguVerse,IGU,"$1,389,304.81",$0.02429,57.189.082 IGU *,"$822,579.74","-0,14%","-1,89%","5,01%",,2024_04_21
1641,KZEN Kaizen Finance,KZEN,"$1,388,386.50",$0.003238,428.755.594 KZEN,"$81,501.96","-0,24%","1,22%","3,71%",,2024_04_21
1642,NSBT Neutrino System Base Token,NSBT,"$1,392,520.97",$0.4912,2.834.678 NSBT,"$20,988.17","-0,19%","-8,95%","19,96%",,2024_04_21
1643,IDV Idavoll DAO,IDV,"$1,389,191.39",$0.001503,924.278.318 IDV *,"$376,214.11","-0,42%","-11,88%","-53,39%",,2024_04_21
1644,STAKE STAKE,STAKE,"$1,383,893.16",$0.1636,8.460.044 STAKE *,$2.5200,"0,00%","0,39%","0,76%",,2024_04_21
1645,EMAGIC ElvishMagic,EMAGIC,"$1,373,257.34",$0.002106,652.191.768 EMAGIC *,"$146,562.67","-0,17%","2,41%","-0,81%",,2024_04_21
1646,BIST Bistroo,BIST,"$1,382,227.83",$0.02408,57.402.226 BIST *,"$67,188.77","-0,16%","-0,09%","-1,43%",,2024_04_21
1647,XY XY Finance,XY,"$1,377,778.89",$0.1531,8.996.415 XY *,"$54,173.59","-0,15%","0,26%","3,19%",,2024_04_21
1648,ZAP Zap,ZAP,"$1,371,015.47",$0.005806,236.144.465 ZAP *,"$8,299.37","-1,06%","16,64%","-10,78%",,2024_04_21
1649,SPORE Spore,SPORE,"$1,362,041.70",--,31.707.427.695.319.856 SPORE *,$318.07,"-0,15%","10,88%","25,32%",,2024_04_21
1650,BHO BHO Network,BHO,"$1,358,824.36",$0.0002511,5.411.959.956 BHO,"$517,387.83","-0,06%","3,14%","9,01%",,2024_04_21
1651,AIRI aiRight,AIRI,"$1,352,034.84",$0.005276,256.262.565 AIRI *,"$197,121.01","0,17%","1,47%","-2,99%",,2024_04_21
1652,RPG Revolve Games,RPG,"$1,348,831.77",$0.01748,77.148.324 RPG *,$418.77,"0,00%","0,70%","0,22%",,2024_04_21
1653,XPM Primecoin,XPM,"$1,341,264.03",$0.02728,49.169.173 XPM,$293.96,"-0,13%","0,01%","-1,13%",,2024_04_21
1654,PLR Pillar,PLR,"$1,340,025.72",$0.005167,259.348.201 PLR *,$247.77,"-0,59%","4,02%","4,51%",,2024_04_21
1655,HIPENGUINS hiPENGUINS,HIPENGUINS,"$1,333,656.80",$0.03117,42.790.000 HIPENGUINS,"$205,126.16","0,04%","-0,47%","-1,13%",,2024_04_21
1656,PUMLX PUMLx,PUMLX,"$1,330,800.27",$0.0103,129.250.174 PUMLX *,"$420,878.10","0,98%","3,49%","2,03%",,2024_04_21
1657,BASE Base Protocol,BASE,"$1,330,111.25",$2.7671,480.680 BASE *,--,"-0,16%","0,11%","-0,28%",,2024_04_21
1658,APL Apollo Currency,APL,"$1,328,753.40",$0.00006278,21.165.096.531 APL *,$104.18,<0.01%,"-0,01%","12,90%",,2024_04_21
1659,ARDX ArdCoin,ARDX,"$1,318,983.87",$0.004748,277.807.957 ARDX,--,"0,00%","2,38%","9,93%",,2024_04_21
1660,WICC WaykiChain,WICC,"$1,319,331.58",$0.006283,210.000.000 WICC *,"$611,859.24","-0,10%","-0,42%","12,05%",,2024_04_21
1661,DRF DRIFE,DRF,"$1,315,149.12",$0.001425,923.029.615 DRF *,"$2,385.88","4,95%","-10,80%","-30,37%",,2024_04_21
1662,CTG City Tycoon Games,CTG,"$1,302,655.16",$0.1303,10.000.000 CTG,"$4,293.04","0,03%","-1,09%","4,97%",,2024_04_21
1663,EDEN Eden,EDEN,"$1,297,950.13",$0.09809,13.232.627 EDEN *,"$236,080.68","0,07%","3,71%","2,50%",,2024_04_21
1664,HIBS Hiblocks,HIBS,"$1,298,578.19",$0.0001287,10.086.444.804 HIBS,"$20,084.08",<0.01%,"2,83%","7,87%",,2024_04_21
1665,XFT Offshift [Old],XFT,"$1,298,589.95",$0.7281,1.783.593 XFT *,--,"0,00%","0,00%","84,65%",,2024_04_21
1666,TOP TOP,TOP,"$1,295,817.87",$0.0002351,5.512.414.943 TOP,"$501,581.66","-0,41%","-0,88%","-17,01%",,2024_04_21
1667,PAC PAC Protocol,PAC,"$1,290,114.39",$0.00007396,17.442.599.179 PAC,"$28,258.62","1,24%","4,72%","16,46%",,2024_04_21
1668,OTO OTOCASH,OTO,"$1,289,176.03",$0.03501,36.820.604 OTO,--,<0.01%,"-0,01%","-0,09%",,2024_04_21
1669,BRZE Breezecoin,BRZE,"$1,285,752.29",$0.007143,180.000.000 BRZE,$7.8600,"-0,13%","-0,01%","-1,14%",,2024_04_21
1670,ZAI ZAIBOT,ZAI,"$1,280,578.21",$0.2441,5.245.087 ZAI *,"$446,247.35","-0,41%","8,97%","5,77%",,2024_04_21
1671,BLOX BLOX,BLOX,"$1,283,229.75",$0.01723,74.489.420 BLOX *,$891.12,"0,00%","2,04%","-17,42%",,2024_04_21
1672,L2 Leverj Gluon,L2,"$1,278,624.96",$0.005835,219.121.484 L2 *,$28.83,"-0,23%","-0,25%","-14,91%",,2024_04_21
1673,NORD Nord Finance,NORD,"$1,294,204.38",$0.166,7.794.582 NORD *,"$41,576.20","-1,05%","8,47%","10,08%",,2024_04_21
1674,UNISTAKE Unistake,UNISTAKE,"$1,272,878.68",$0.00576,220.989.838 UNISTAKE *,$3.1700,"0,03%","2,68%","10,82%",,2024_04_21
1675,PLASTIK Plastiks,PLASTIK,"$1,268,171.72",$0.008318,152.452.346 PLASTIK *,"$26,562.87","-0,46%","0,99%","-1,10%",,2024_04_21
1676,RAIN Rainmaker Games,RAIN,"$1,263,164.83",$0.001909,661.842.165 RAIN *,"$1,944,189.37","-1,12%","-0,59%","9,93%",,2024_04_21
1677,YBO Young Boys Fan Token,YBO,"$1,250,571.76",$0.406,3.080.226 YBO *,$12.64,"-0,77%","-2,14%","7,68%",,2024_04_21
1678,JAM Tune.FM,JAM,"$1,248,940.80",$0.0004085,3.057.376.203 JAM *,"$1,029,253.12","-0,03%","-1,10%","-10,48%",,2024_04_21
1679,JAM Geojam Token,JAM,"$1,247,731.62",$0.001776,702.742.572 JAM,"$175,589.09","1,67%","3,80%","5,12%",,2024_04_21
1680,HOTCROSS Hot Cross,HOTCROSS,"$1,234,786.98",$0.01086,113.749.999 HOTCROSS *,"$74,894.34","0,08%","0,62%","-5,25%",,2024_04_21
1681,THN Throne,THN,"$1,332,209.44",$0.003409,390.752.313 THN *,"$72,166.84","31,77%","44,71%","23,87%",,2024_04_21
1682,KINGSHIB King Shiba,KINGSHIB,"$1,229,564.50",$0.003513,350.027.372 KINGSHIB *,"$12,319.77","0,38%","-8,44%","-0,71%",,2024_04_21
1683,ND Nemesis Downfall,ND,"$1,221,476.86",$0.0001752,6.972.194.283 ND *,"$51,339.22","-0,14%","5,29%","5,39%",,2024_04_21
1684,EVA Evadore,EVA,"$1,206,017.80",$0.006938,173.823.400 EVA,"$1,786,853.30","0,53%","4,45%","-4,27%",,2024_04_21
1685,HORD Hord,HORD,"$1,207,971.40",$0.01363,88.615.986 HORD *,"$47,037.73","-0,79%","-0,28%","1,70%",,2024_04_21
1686,ILC ILCOIN,ILC,"$1,188,966.30",$0.001451,819.351.104 ILC,"$1,761.44","-0,02%","3,23%","13,48%",,2024_04_21
1687,FLX Reflexer Ungovernance Token,FLX,"$1,170,644.10",$6.0406,193.796 FLX *,"$120,190.39","-0,03%","2,51%","4,18%",,2024_04_21
1688,SOULS The Unfettered Ecosystem,SOULS,"$1,164,739.35",$0.004223,275.833.817 SOULS *,"$119,745.43","1,02%","-1,59%","-11,28%",,2024_04_21
1689,KUBE KubeCoin,KUBE,"$1,151,090.71",$0.006062,189.882.166 KUBE *,"$193,409.96","0,09%","-0,46%","14,28%",,2024_04_21
1690,BTCZ BitcoinZ,BTCZ,"$1,146,770.84",$0.00009098,12.604.351.724 BTCZ,$548.16,"-0,13%","-11,94%","-0,97%",,2024_04_21
1691,CTCN CONTRACOIN,CTCN,"$1,145,380.77",$0.02245,51.024.031 CTCN,$138.93,<0.01%,"-0,01%","-0,09%",,2024_04_21
1692,MARO Maro,MARO,"$1,125,385.89",$0.001136,990.999.784 MARO *,"$11,770.85","1,36%","6,07%","-3,69%",,2024_04_21
1693,SHIA Shiba Saga,SHIA,"$1,133,453.20",$0.02101,53.936.830 SHIA *,"$936,318.61","3,84%","10,25%","0,65%",,2024_04_21
1694,EM Eminer,EM,"$1,133,625.73",$0.0007794,1.454.500.099 EM,"$246,018.84","-0,22%","-0,12%","-1,20%",,2024_04_21
1695,AKI Aki Network,AKI,"$1,127,214.77",$0.01277,88.240.335 AKI,"$2,043,513.57","-0,38%","-3,41%","-12,75%",,2024_04_21
1696,NINU Nvidia Inu,NINU,"$1,123,559.78",$0.0001567,7.169.798.421 NINU *,"$36,958.84","-0,57%","10,38%","-17,01%",,2024_04_21
1697,POSI Position Exchange,POSI,"$1,119,211.87",$0.014,79.964.221 POSI,"$20,733.54","-0,39%","-4,15%","-3,86%",,2024_04_21
1698,KALM KALM,KALM,"$1,117,427.12",$0.1307,8.550.000 KALM *,"$12,548.94","-1,70%","-3,70%","-4,94%",,2024_04_21
1699,SMI SafeMoon Inu,SMI,"$1,116,544.39",$0.00000112,1.000.000.000.000 SMI *,"$1,188.05","0,00%",<0.01%,"1,45%",,2024_04_21
1700,NAVI Natus Vincere Fan Token,NAVI,"$1,107,509.68",$0.3492,3.171.926 NAVI *,$365.40,"-0,77%","-3,78%","6,26%",,2024_04_21
1701,CEP CEREAL,CEP,"$1,092,515.25",$0.005827,187.500.000 CEP *,"$3,326.42","-0,59%","-1,73%","-3,60%",,2024_04_21
1702,UBX UBIX.Network,UBX,"$1,088,604.63",$0.00002389,45.558.153.243 UBX *,"$264,083.86","2,60%","-0,23%","2,84%",,2024_04_21
1703,FRIN Fringe Finance,FRIN,"$1,098,481.91",$0.001678,654.583.449 FRIN *,"$143,619.17","0,34%","-4,54%","-5,53%",,2024_04_21
1704,CATMAN Catman,CATMAN,"$1,096,533.50",$0.001154,950.392.964 CATMAN *,"$604,921.76","0,10%","-0,14%","33,82%",,2024_04_21
1705,MDS MIDAS,MDS,"$1,095,066.74",$0.9955,1.100.000 MDS *,"$8,985.32","-0,01%","0,00%","-0,24%",,2024_04_21
1706,SHND StrongHands,SHND,"$1,094,139.45",$0.00005748,19.034.025.962 SHND,--,"-0,07%","0,00%","-0,68%",,2024_04_21
1707,STM Streamity,STM,"$1,085,650.56",$0.03017,35.987.749 STM *,--,"-0,21%","-0,14%","-0,67%",,2024_04_21
1708,MF MetaFighter,MF,"$1,083,396.74",$0.001764,614.033.258 MF *,"$110,939.03","0,14%","-0,50%","5,93%",,2024_04_21
1709,ALLIN All In,ALLIN,"$1,075,460.95",$1.1302,951.588 ALLIN *,"$149,777.45","-0,31%","-4,30%","-6,66%",,2024_04_21
1710,1ART OneArt,1ART,"$1,072,193.43",$0.007476,143.416.035 1ART *,"$31,947.12","0,03%","-0,72%","-2,78%",,2024_04_21
1711,OMC Omchain,OMC,"$1,091,335.28",$0.01176,92.808.753 OMC,"$191,837.40","1,26%","4,37%","8,00%",,2024_04_21
1712,AME AME Chain,AME,"$1,071,564.47",$0.002143,500.000.000 AME *,"$64,893.98","-0,12%","2,73%","5,65%",,2024_04_21
1713,CLOAK CloakCoin,CLOAK,"$1,067,107.05",$0.1771,6.024.700 CLOAK *,--,"-0,12%","60,44%","168,46%",,2024_04_21
1714,WTC Waltonchain,WTC,"$1,051,325.13",$0.01181,89.049.298 WTC *,"$104,715.23","0,03%","1,74%","3,45%",,2024_04_21
1715,ROOK Rook,ROOK,"$1,056,221.01",$1.7101,617.636 ROOK *,"$3,587.68","1,34%","0,71%","-0,50%",,2024_04_21
1716,AOG AgeOfGods,AOG,"$1,051,178.10",$0.01016,103.474.429 AOG *,"$404,903.31","-0,20%","-0,14%","11,32%",,2024_04_21
1717,WALV Wrapped Alvey Chain,WALV,"$1,065,424.75",$0.01276,83.465.963 WALV,"$485,680.81","1,52%","-1,81%","12,60%",,2024_04_21
1718,ARCONA Arcona,ARCONA,"$1,031,249.09",$0.06725,15.335.470 ARCONA *,"$3,454.36","-0,18%","-4,09%","29,28%",,2024_04_21
1719,SYNC SYNC Network,SYNC,"$1,031,407.66",$0.006593,156.445.401 SYNC *,--,"0,47%","13,84%","27,19%",,2024_04_21
1720,XMON XMON,XMON,"$1,020,653.98",$682.75,1495 XMON *,"$18,730.83","-0,07%","-7,39%","-20,83%",,2024_04_21
1721,RFUEL RioDeFi,RFUEL,"$1,010,358.26",$0.002932,344.550.838 RFUEL *,"$142,367.64","0,24%","2,51%","2,87%",,2024_04_21
1722,EUM Elitium,EUM,"$1,005,486.57",$0.03602,27.916.379 EUM,--,"0,02%",<0.01%,"-0,07%",,2024_04_21
1723,FTC Feathercoin,FTC,"$1,001,063.25",$0.004231,236.600.238 FTC,--,"0,79%","1,09%","1,82%",,2024_04_21
1724,DBZ Dragonball Z Tribute,DBZ,"$989,227.72",$0.00000143,694.098.308.523 DBZ *,"$126,993.12","3,29%","5,45%","-11,24%",,2024_04_21
1725,AIBB BullBear AI,AIBB,"$999,018.33",--,2.045.833.899.998.990 AIBB *,"$126,574.91","1,14%","10,45%","0,83%",,2024_04_21
1726,BELT Belt Finance,BELT,"$990,276.40",$0.1037,9.550.122 BELT *,$28.93,"0,00%","1,54%","1,91%",,2024_04_21
1727,BIS Bismuth,BIS,"$985,442.37",$0.03326,29.627.634 BIS,"$1,804.15","0,00%","7,72%","24,99%",,2024_04_21
1728,SHA Safe Haven,SHA,"$981,353.43",$0.0003265,3.005.855.396 SHA *,"$3,239.45","-0,11%","12,46%","3,96%",,2024_04_21
1729,DONS The Dons,DONS,"$979,154.47",$0.0001201,8.150.000.000 DONS *,"$69,563.74",<0.01%,"-0,23%","-7,53%",,2024_04_21
1730,DEC Decentr,DEC,"$978,163.93",$0.008993,108.767.633 DEC *,"$162,581.41","0,45%","8,68%","13,84%",,2024_04_21
1731,FEX FidexToken,FEX,"$974,057.21",$0.00003147,30.948.335.553 FEX,--,"-0,26%","-0,27%","-0,27%",,2024_04_21
1732,MAPS MAPS,MAPS,"$974,338.11",$0.02142,45.496.728 MAPS *,"$164,391.27","-0,02%","0,89%","-4,32%",,2024_04_21
1733,PLY Aurigami,PLY,"$969,393.69",$0.0002505,3.869.953.040 PLY,"$50,207.62","-1,03%","-1,23%","-42,05%",,2024_04_21
1734,EXM EXMO Coin,EXM,"$978,476.68",$0.009113,107.375.446 EXM *,"$33,880.78","0,34%","0,23%","1,99%",,2024_04_21
1735,LEG Legia Warsaw Fan Token,LEG,"$950,885.33",$0.3552,2.677.079 LEG *,$359.05,"-0,77%","-2,77%","1,71%",,2024_04_21
1736,CTT Cashtree Token,CTT,"$950,137.71",$0.004751,200.000.000 CTT,"$6,295.00","-0,33%","2,10%","13,43%",,2024_04_21
1737,ETHPAD ETHPad,ETHPAD,"$943,487.47",$0.004731,199.427.405 ETHPAD *,"$3,705.07",<0.01%,"-0,10%","-0,40%",,2024_04_21
1738,GALO Clube Atlético Mineiro Fan Token,GALO,"$939,932.84",$0.2481,3.789.101 GALO *,"$14,098.94","-0,25%","-0,01%","10,06%",,2024_04_21
1739,NIX NIX,NIX,"$937,777.93",$0.01905,49.238.466 NIX,--,"-0,19%","-0,10%","-0,77%",,2024_04_21
1740,IOEN Internet of Energy Network,IOEN,"$945,926.08",$0.002984,317.051.435 IOEN *,"$20,685.86","-0,59%","-6,79%","1,89%",,2024_04_21
1741,PERI PERI Finance,PERI,"$934,755.97",$0.1095,8.540.090 PERI *,"$12,629.66","-0,31%","-3,32%","-0,25%",,2024_04_21
1742,GMPD GamesPad,GMPD,"$930,765.19",$0.014,66.486.064 GMPD,"$468,089.70","0,20%","-2,48%","-6,99%",,2024_04_21
1743,WOOP Woonkly Power,WOOP,"$929,098.37",$0.004065,228.584.357 WOOP *,"$339,257.27","0,55%","5,61%","15,65%",,2024_04_21
1744,ACQ Acquire.Fi,ACQ,"$931,897.74",$0.02659,35.041.183 ACQ *,"$471,304.14","-1,19%","28,96%","9,88%",,2024_04_21
1745,VEX Vexanium,VEX,"$926,101.49",$0.001262,733.642.279 VEX *,"$19,662.10","0,01%","-2,18%","6,41%",,2024_04_21
1746,MFC Millonarios FC Fan Token,MFC,"$921,811.31",$0.1624,5.676.178 MFC *,$12.34,"-0,77%","1,03%","15,96%",,2024_04_21
1747,EUNO EUNO,EUNO,"$923,546.31",$0.0001299,7.111.047.065 EUNO,--,"-0,16%","0,00%","-26,33%",,2024_04_21
1748,ADAPAD ADAPad,ADAPAD,"$919,361.34",$0.007815,117.642.373 ADAPAD *,"$9,876.82","-0,12%","0,64%","1,23%",,2024_04_21
1749,SLRS Solrise Finance,SLRS,"$918,017.45",$0.006034,152.152.271 SLRS *,"$10,890.80","0,89%","-0,35%","8,33%",,2024_04_21
1750,ELMON Elemon,ELMON,"$906,454.12",$0.001406,644.908.310 ELMON *,"$3,842.18","0,00%","6,49%","5,25%",,2024_04_21
1751,BLAST SafeBlast,BLAST,"$907,927.79",$0.00000001,175.553.096.633.449 BLAST *,$20.00,<0.01%,"-37,11%","2,08%",,2024_04_21
1752,HIDOODLES hiDOODLES,HIDOODLES,"$903,780.42",$0.004743,190.548.000 HIDOODLES,"$61,495.51","0,02%","-3,28%","-2,15%",,2024_04_21
1753,PLT Palette,PLT,"$898,388.10",$128.91,6969 PLT *,"$2,268.83","0,95%","1,88%","13,33%",,2024_04_21
1754,SPFC Sao Paulo FC Fan Token,SPFC,"$893,258.07",$0.4086,2.186.220 SPFC *,"$66,317.32","-0,61%","0,76%","2,37%",,2024_04_21
1755,GLCH Glitch,GLCH,"$890,930.94",$0.01124,79.282.952 GLCH *,$45.03,"-0,05%","3,84%","-0,07%",,2024_04_21
1756,ODIN Odin Protocol,ODIN,"$887,175.22",$0.05079,17.468.925 ODIN *,"$3,034.46","0,23%","2,70%","-17,34%",,2024_04_21
1757,CATHEON Artisse,CATHEON,"$880,037.58",$0.0009086,968.534.281 CATHEON *,"$22,281.58","-0,36%","-1,74%","-0,96%",,2024_04_21
1758,MTVT Metaverser,MTVT,"$877,990.65",$0.005254,167.113.236 MTVT,"$205,927.05","0,40%","3,88%","8,73%",,2024_04_21
1759,IBFK İstanbul Başakşehir Fan Token,IBFK,"$874,417.74",$0.7795,1.121.730 IBFK *,"$14,442.10","0,02%","-3,60%","-0,59%",,2024_04_21
1760,0xBTC 0xBitcoin,0xBTC,"$872,050.30",$0.08984,9.706.750 0xBTC,"$13,434.93","0,00%","0,68%","9,52%",,2024_04_21
1761,KNIGHT Forest Knight,KNIGHT,"$866,829.65",$0.04522,19.167.672 KNIGHT *,"$14,437.22","0,04%","-0,99%","6,38%",,2024_04_21
1762,BITS Bitswift,BITS,"$860,194.55",$0.2214,3.884.635 BITS *,$142.12,"-0,13%","-0,01%","35,94%",,2024_04_21
1763,PETS PolkaPets,PETS,"$858,363.58",$0.008759,98.000.000 PETS *,--,"0,00%","0,00%","-0,52%",,2024_04_21
1764,eRSDL Residual Token,eRSDL,"$857,291.44",$0.001947,440.275.682 eRSDL *,"$6,889.72","-0,10%","5,74%","4,12%",,2024_04_21
1765,FWC Football World Community,FWC,"$857,291.42",--,42.259.695.518.342.000 FWC,"$537,106.71","0,42%","0,53%","2,40%",,2024_04_21
1766,BRKL Brokoli Network,BRKL,"$845,077.56",$0.0158,53.472.622 BRKL,"$18,926.82","0,15%","0,33%","0,17%",,2024_04_21
1767,SPARTA Spartan Protocol,SPARTA,"$845,968.55",$0.00855,98.943.039 SPARTA *,"$27,292.04","1,23%","-0,24%","-4,94%",,2024_04_21
1768,MTH Monetha,MTH,"$837,889.90",$0.00238,352.086.984 MTH *,"$67,230.89","-1,19%","-1,26%","1,66%",,2024_04_21
1769,SELF SELF Crypto,SELF,"$843,591.48",$0.007792,108.267.917 SELF,"$4,969.02","-0,73%","-1,47%","-3,67%",,2024_04_21
1770,LOCG LOCGame,LOCG,"$841,722.37",$0.006299,133.622.792 LOCG *,"$67,532.90","1,82%","3,31%","12,37%",,2024_04_21
1771,TIPS FedoraCoin,TIPS,"$839,258.09",$0.00000395,212.269.865.434 TIPS,"$26,485.57","0,65%","-1,57%","4,19%",,2024_04_21
1772,KAT Karat,KAT,"$840,134.01",$0.003288,255.538.596 KAT *,"$35,868.71","0,14%","-0,56%","-18,00%",,2024_04_21
